species,region,map,method,time,qualification
SPECIES_ABRA,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE2_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE2_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE4_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE6_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE6_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_ROUTE9_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_SEAFOAM_ISLANDS_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_SEAFOAM_ISLANDS_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_SEAFOAM_ISLANDS_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_SEAFOAM_ISLANDS_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VERMILION_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VERMILION_CITY_PORT_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VIRIDIAN_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SLOWPOKE,KANTO,MAP_VIRIDIAN_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SNUBBULL,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,JOHTO,MAP_ROUTE34_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,JOHTO,MAP_ROUTE34_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SNUBBULL,JOHTO,MAP_ROUTE35_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE18_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE18_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE5_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE5_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE8_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SNUBBULL,KANTO,MAP_ROUTE8_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_SOLROCK,HNS_UNCLASSIFIED,MAP_AKALA_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_1F_1R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_1F_1R,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_1F_2R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_1F_2R,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_B1F_1R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_B1F_1R,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_B1F_2R,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_B1F_2R,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SOLROCK,HOENN,MAP_METEOR_FALLS_STEVENS_CAVE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_ENTRANCE_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_ENTRANCE_ROOM,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_ICE_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_INNER_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_INNER_ROOM,water_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_LOWER_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPHEAL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_STAIRS_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_SPOINK,HOENN,MAP_JAGGED_PASS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,HNS_UNCLASSIFIED,MAP_ROUTE49_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,HNS_UNCLASSIFIED,MAP_ROUTE50_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STANTLER,HOENN,MAP_ALTERING_CAVE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,JOHTO,MAP_ROUTE37_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,JOHTO,MAP_ROUTE37_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE16_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE16_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE6_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE6_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE9_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_STANTLER,KANTO,MAP_ROUTE9_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STARYU,HNS_UNCLASSIFIED,MAP_AKALA_ISLE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,HNS_UNCLASSIFIED,MAP_ALOLA_WATER_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,HNS_UNCLASSIFIED,MAP_MELEMELE_ISLE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,HOENN,MAP_LILYCOVE_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_CHERRYGROVE_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_CIANWOOD_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_OLIVINE_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_ROUTE34_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_ROUTE34_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_ROUTE40_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_ROUTE47_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_WHIRL_ISLANDS_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_WHIRL_ISLANDS_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_STARYU,JOHTO,MAP_WHIRL_ISLANDS_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TAUROS,HNS_UNCLASSIFIED,MAP_PONI_ISLE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,JOHTO,MAP_ROUTE38_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,JOHTO,MAP_ROUTE39_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,JOHTO,MAP_ROUTE48_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,JOHTO,MAP_SAFARI_ZONE_TOP_RIGHT_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TAUROS,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TAUROS,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,HNS_UNCLASSIFIED,MAP_ROUTE49_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,HNS_UNCLASSIFIED,MAP_ROUTE50_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,HOENN,MAP_ALTERING_CAVE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,HOENN,MAP_SAFARI_ZONE_NORTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_DARK_CAVE_NORTH_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_DARK_CAVE_SOUTH_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_3F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TEDDIURSA,JOHTO,MAP_ROUTE45_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HNS_UNCLASSIFIED,MAP_AKALA_ISLE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HNS_UNCLASSIFIED,MAP_ALOLA_WATER_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HNS_UNCLASSIFIED,MAP_MELEMELE_ISLE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ABANDONED_SHIP_HIDDEN_FLOOR_CORRIDORS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ABANDONED_SHIP_HIDDEN_FLOOR_CORRIDORS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ABANDONED_SHIP_ROOMS_B1F,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ABANDONED_SHIP_ROOMS_B1F,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_DEWFORD_TOWN,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_DEWFORD_TOWN,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_EVER_GRANDE_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_EVER_GRANDE_CITY,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_LILYCOVE_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_LILYCOVE_CITY,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_MOSSDEEP_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_MOSSDEEP_CITY,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_PACIFIDLOG_TOWN,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_PACIFIDLOG_TOWN,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE103,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE103,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE105,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE105,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE106,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE106,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE107,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE107,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE108,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE108,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE109,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE109,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE110,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE110,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE115,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE115,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE118,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE118,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE119,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE119,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE121,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE121,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE122,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE122,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE123,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE123,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE124,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE124,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE125,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE125,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE126,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE126,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE127,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE127,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE128,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE128,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE129,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE129,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE130,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE130,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE131,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE131,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE132,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE132,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE133,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE133,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE134,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_ROUTE134,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ENTRANCE,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ENTRANCE,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ROOM6,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ROOM6,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ROOM7,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SEAFLOOR_CAVERN_ROOM7,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_ENTRANCE_ROOM,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_ENTRANCE_ROOM,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_INNER_ROOM,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SHOAL_CAVE_LOW_TIDE_INNER_ROOM,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SLATEPORT_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SLATEPORT_CITY,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,HOENN,MAP_SOOTOPOLIS_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_CHERRYGROVE_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_CHERRYGROVE_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_CIANWOOD_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_CIANWOOD_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_CIANWOOD_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_NEW_BARK_TOWN_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_NEW_BARK_TOWN_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_NEW_BARK_TOWN_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_NEW_BARK_TOWN_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_PORT_OUTSIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_PORT_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_PORT_OUTSIDE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_OLIVINE_CITY_PORT_OUTSIDE_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE26_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE26_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE26_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE26_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE27_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE27_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE27_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE27_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE32_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE32_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE32_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE32_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE34_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE34_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE40_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE41_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE41_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE47_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_ROUTE47_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_UNION_CAVE_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_UNION_CAVE_B2F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_TENTACOOL,JOHTO,MAP_WHIRL_ISLANDS_1F_HNS,water_mons,TIME_DAY,table presence; access not verified
